OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-36044,2025-278J,2026-01-26T22:00:46.644192,15.27609795,.00014124,42.9988,350.0017,278.6284,81.4408,0,U,66799,999,882,.21126526E-2,.58388E-3,0
STARLINK-35996,2025-278K,2026-01-27T13:34:57.840672,15.27613160,.0002309,42.9994,346.2749,278.5415,81.5175,0,U,66800,999,892,.15792E-2,.43496E-3,0
STARLINK-36080,2025-278L,2026-01-26T21:38:47.253984,15.27608361,.00017804,43.0027,350.7593,262.8707,97.1942,0,U,66801,999,881,.17977159E-2,.49584E-3,0
STARLINK-35604,2025-278M,2026-01-26T14:58:05.803392,15.27617494,.0001165,43.0033,352.1055,268.3726,91.6992,0,U,66802,999,877,.18065E-2,.49843E-3,0
STARLINK-35565,2025-278N,2026-01-26T21:23:59.152704,15.27588600,.00010971,43.0003,350.6823,286.0345,74.0386,0,U,66803,999,881,.12188472E-2,.33439E-3,0
STARLINK-36038,2025-278P,2026-01-26T22:10:01.570656,15.27596948,.00005836,42.9982,350.0571,199.8684,160.2145,0,U,66804,999,882,.75279452E-3,.20522E-3,0
STARLINK-36049,2025-278Q,2026-01-26T21:27:40.940640,15.27625083,.00010835,43.0030,350.7025,254.3500,105.7232,0,U,66805,999,881,.1974776E-2,.54557E-3,0
STARLINK-36069,2025-278R,2026-01-26T04:17:30.429888,15.27611391,.00013648,43.0027,354.7932,265.5583,94.5113,0,U,66806,999,870,.20058407E-2,.55403E-3,0
STARLINK-36000,2025-278S,2026-01-27T13:57:08.938944,15.27587740,.0001421,43.0004,346.3909,274.7020,85.3669,0,U,66807,999,892,.11578E-2,.31742E-3,0
STARLINK-36071,2025-278T,2026-01-26T21:44:07.542240,15.27589185,.00011921,42.9992,349.9193,262.1580,97.9136,0,U,66808,999,882,.11718651E-2,.32135E-3,0
STARLINK-35979,2025-278U,2026-01-26T21:35:04.953696,15.27623732,.00014579,43.0001,350.7335,184.1532,175.9308,0,U,66809,999,881,.1958997E-2,.54114E-3,0
STARLINK-36046,2025-278V,2026-01-26T14:56:14.862336,15.27599935,.0001346,43.0058,352.1009,268.7643,91.3055,0,U,66810,999,877,.12469E-2,.34231E-3,0
STARLINK-36045,2025-278W,2026-01-27T20:34:07.908672,15.27597726,.00015,43.0022,345.0237,280.5017,79.5665,0,U,66811,999,896,.10816E-2,.29637E-3,0
STARLINK-36054,2025-278X,2026-01-26T22:32:13.345440,15.27645008,.00032287,43.0026,350.1700,303.5578,56.4965,0,U,66812,999,882,.21201557E-2,.58667E-3,0
STARLINK-36042,2025-278Y,2026-01-26T04:39:29.789856,15.27615803,.00020852,43.0049,354.0348,266.1980,93.8634,0,U,66813,999,871,.1242937E-2,.34137E-3,0
STARLINK-35984,2025-278Z,2026-01-26T21:58:55.546752,15.27600723,.00015483,42.9999,349.9938,266.8820,93.1855,0,U,66814,999,882,.1733589E-2,.47783E-3,0
STARLINK-35985,2025-278AA,2026-01-27T20:24:52.995168,15.27592449,.0002404,43.0033,344.9656,295.8745,64.1858,0,U,66815,999,1017,.15548E-2,.42788E-3,0
STARLINK-36098,2025-278AB,2026-01-26T21:45:58.443552,15.27623504,.00025649,43.0018,349.9247,281.7679,78.2885,0,U,66816,999,882,.20337796E-2,.56208E-3,0
STARLINK-35995,2025-278AC,2026-01-27T04:37:45.588864,15.27584391,.00011416,42.9985,348.6295,297.8278,62.2458,0,U,66817,999,886,.13793166E-2,.37894E-3,0
STARLINK-35994,2025-278AD,2026-01-27T20:23:01.843296,15.27593506,.0003462,42.9989,344.9606,285.2513,74.7956,0,U,66818,999,896,.96626E-3,.26437E-3,0
STARLINK-35989,2025-278AE,2026-01-27T20:35:58.949952,15.27611142,.0001713,43.0036,345.0273,263.7163,96.3493,0,U,66819,999,896,.17954E-2,.49522E-3,0
STARLINK-35966,2025-280A,2026-01-26T10:43:42.683520,14.98412012,.00033431,70.0027,81.1589,281.5355,78.5429,0,U,66821,999,974,.45503863E-2,.54745E-3,0
STARLINK-35958,2025-280B,2026-01-27T11:33:48.688128,14.98434648,.00078264,70.0042,78.3473,211.0516,149.0182,0,U,66822,999,990,.53937509E-2,.65072E-3,0
STARLINK-35957,2025-280C,2026-01-27T12:45:51.684480,14.98352170,.0003025,70.0002,78.1181,269.0955,90.9857,0,U,66823,999,991,.4905E-3,.5768E-4,0
STARLINK-35896,2025-280D,2026-01-27T13:40:54.115392,14.99120397,.0002356,70.0021,78.2563,265.5018,94.5872,0,U,66824,999,991,.89228E-3,.1079E-3,0
STARLINK-35476,2025-280E,2026-01-26T16:56:31.284960,14.97784139,.00022742,70.0001,80.4553,210.1485,149.9544,0,U,66825,999,978,-.17995272E-1,-.205691E-2,0
STARLINK-35898,2025-280F,2026-01-27T12:33:50.816448,14.98326535,.00031202,70.0008,78.0892,266.1495,93.9307,0,U,66826,999,991,.58316053E-4,.603E-5,0
STARLINK-35959,2025-280G,2026-01-27T11:45:53.351712,14.98390340,.00040809,70.0014,78.3756,208.4472,151.6465,0,U,66827,999,990,.42144031E-2,.5064E-3,0
STARLINK-35982,2025-280H,2026-01-27T12:03:48.369024,14.98329880,.00028207,70.0015,78.4171,268.1805,91.9031,0,U,66828,999,990,-.11767753E-2,-.14106E-3,0
STARLINK-36084,2025-280J,2026-01-27T12:57:54.090432,14.98359577,.0003456,70.0005,78.1471,275.3732,84.7033,0,U,66829,999,991,.69994E-3,.8275E-4,0
STARLINK-35881,2025-280K,2026-01-27T12:26:07.658016,14.99152177,.00025573,70.0009,78.4746,273.9065,86.1803,0,U,66830,999,990,.70813068E-3,.8548E-4,0
STARLINK-35788,2025-280L,2026-01-27T16:00:03.000096,14.98560629,.0003787,69.9999,77.7537,230.3464,158.9407,0,U,66831,999,588,-.48819E-2,-.58212E-3,0
STARLINK-35768,2025-280M,2026-01-27T19:52:29.320896,14.98345741,.0002875,70.0008,77.5453,274.8090,85.2740,0,U,66832,999,995,.2233E-3,.2573E-4,0
STARLINK-35858,2025-280N,2026-01-27T13:03:55.792800,14.98628492,.0003337,70.0005,78.1624,281.2112,78.8672,0,U,66833,999,991,-.18614E-1,-.217142E-2,0
STARLINK-35840,2025-280P,2026-01-27T12:39:45.342432,14.99144138,.0002249,70.0025,78.1024,287.2260,72.8653,0,U,66834,999,991,.34073E-3,.4061E-4,0
STARLINK-35890,2025-280Q,2026-01-27T13:15:56.095776,14.98360841,.0003475,70.0006,78.1901,272.2116,87.8645,0,U,66835,999,991,.75423E-3,.8925E-4,0
STARLINK-35838,2025-280R,2026-01-27T13:00:59.375232,14.99129400,.0002976,70.0010,78.1537,269.2701,90.8117,0,U,66836,999,991,.31825E-3,.3785E-4,0
STARLINK-35729,2025-280S,2026-01-26T13:55:58.934208,14.98359810,.0003723,70.0067,80.8219,310.5725,49.5110,0,U,66837,999,976,-.10642E-2,-.12778E-3,0
STARLINK-35886,2025-280T,2026-01-27T12:46:08.555808,14.98298304,.0002392,70.0023,78.1158,318.5745,41.5232,0,U,66838,999,991,.4625E-2,.55484E-3,0
STARLINK-35717,2025-280U,2026-01-27T11:33:45.954432,14.98456499,.00044396,69.9998,78.3418,299.3488,60.7228,0,U,66839,999,990,-.9237273E-3,-.11135E-3,0
STARLINK-35837,2025-280V,2026-01-27T10:30:05.692032,14.99151011,.00027543,70.0009,78.5922,264.9135,95.1710,0,U,66840,999,989,.48954245E-4,.503E-5,0
STARLINK-35715,2025-280W,2026-01-27T02:33:03.397248,14.98378586,.00026078,69.9998,79.4415,241.0542,119.0355,0,U,66841,999,984,-.15344443E-2,-.18376E-3,0
STARLINK-35769,2025-280X,2026-01-27T20:00:01.999008,14.98339730,.0003428,70.0001,77.3056,269.4256,320.5950,0,U,66842,999,558,-.21744E-2,-.25949E-3,0
STARLINK-35997,2025-280Y,2026-01-27T12:58:08.896800,14.98301542,.0002965,70.0004,78.1447,277.1394,82.9428,0,U,66843,999,991,.5264E-2,.6324E-3,0
STARLINK-36073,2025-280Z,2026-01-27T11:46:02.907552,14.98275733,.0002817,70.0004,78.3737,254.3548,105.7300,0,U,66844,999,987,.61645816E-2,.7414E-3,0
STARLINK-36068,2025-280AA,2026-01-27T19:04:28.133184,14.98819229,.0006191,70.0045,77.4316,8.0914,352.0344,0,U,66845,999,995,.17936E-1,.22374E-2,0
STARLINK-36055,2025-280AB,2026-01-27T12:13:24.422016,14.99145420,.00030073,70.0000,78.4416,268.6667,91.4148,0,U,66846,999,991,.17683209E-3,.2062E-4,0
STARLINK-36061,2025-280AC,2026-01-27T13:52:15.273984,14.98313996,.0003194,70.0004,78.2772,269.6089,90.4704,0,U,66847,999,991,.8053E-3,.9525E-4,0
STARLINK-36091,2025-281A,2026-01-27T13:47:32.574048,15.27637936,.0001408,42.9991,216.0062,249.2856,110.7845,0,U,66848,999,857,.13204E-2,.36315E-3,0
STARLINK-36102,2025-281B,2026-01-27T13:32:43.464480,15.27604595,.0000947,42.9935,215.9239,170.8707,189.2162,0,U,66849,999,989,.10665E-2,.29225E-3,0
STARLINK-36105,2025-281C,2026-01-27T13:27:09.862848,15.27613201,.0005711,43.0031,215.8966,291.7378,68.2866,0,U,66850,999,989,.14747E-2,.406E-3,0
STARLINK-36094,2025-281D,2026-01-27T13:01:16.053024,15.27590928,.0000669,42.9948,215.7585,274.3444,85.7331,0,U,66851,999,989,.82972E-3,.22648E-3,0
STARLINK-35992,2025-281E,2026-01-27T05:04:57.139680,15.27601167,.0001372,42.9963,217.5770,270.5758,89.4936,0,U,66852,999,984,.12217E-2,.33531E-3,0
STARLINK-35986,2025-281F,2026-01-27T19:06:49.792032,15.27583145,.0001807,42.9961,214.2247,263.6991,96.3655,0,U,66853,999,993,.16677E-2,.4592E-3,0
STARLINK-36087,2025-281G,2026-01-27T12:44:36.455136,15.27641034,.00017163,42.9988,215.6702,263.3732,96.6924,0,U,66854,999,989,.1557345E-2,.42923E-3,0
STARLINK-36090,2025-281H,2026-01-27T18:46:26.308416,15.27599244,.0001666,42.9967,214.1195,275.7760,84.2901,0,U,66855,999,993,.1242E-2,.34093E-3,0
STARLINK-36072,2025-281J,2026-01-27T12:18:55.460160,15.27622264,.00017916,42.9914,216.4079,77.0381,283.0670,0,U,66856,999,988,.13175303E-2,.36219E-3,0
STARLINK-36083,2025-281K,2026-01-27T13:41:58.333920,15.27588469,.0001302,42.9994,215.9760,250.6804,109.3907,0,U,66857,999,989,.12366E-2,.33933E-3,0
STARLINK-35118,2025-281L,2026-01-27T13:21:37.319616,15.27586672,.0000983,42.9949,215.8653,269.0007,91.0732,0,U,66858,999,989,.11428E-2,.31326E-3,0
STARLINK-35646,2025-281M,2026-01-27T19:32:42.031104,15.27592166,.0002683,43.0013,214.3566,282.2415,77.8136,0,U,66859,999,993,.1306E-2,.35868E-3,0
STARLINK-35987,2025-281N,2026-01-27T19:08:39.019776,15.27621014,.0001568,42.9965,214.2296,262.6012,97.4661,0,U,66860,999,993,.10449E-2,.2864E-3,0
STARLINK-35991,2025-281P,2026-01-27T14:13:13.335744,15.27605776,.0001163,42.9966,215.2697,279.8927,80.1793,0,U,66861,999,990,.13702E-2,.37666E-3,0
STARLINK-35974,2025-281Q,2026-01-27T05:19:44.962752,15.27581308,.0000263,42.9942,217.6528,21.8824,338.2039,0,U,66862,999,984,.10679E-2,.29242E-3,0
STARLINK-36134,2025-281R,2026-01-27T12:24:15.925536,15.27618984,.00005271,42.9947,215.5676,16.0114,344.0754,0,U,66863,999,989,.11810458E-2,.32419E-3,0
STARLINK-36070,2025-281S,2026-01-27T13:38:16.671264,15.27606305,.0001914,42.9988,215.9568,292.0483,68.0166,0,U,66864,999,989,.10787E-2,.29564E-3,0
STARLINK-36117,2025-281T,2026-01-26T22:27:56.831616,15.27629576,.00018898,42.9989,218.9446,257.4897,102.5743,0,U,66865,999,980,.1639056E-2,.45187E-3,0
STARLINK-36126,2025-281U,2026-01-26T00:00:02.000160,15.27543715,.0001669,43.0003,224.9686,277.7975,24.3573,0,U,66866,999,584,.28117818E-2,.77846E-3,0
STARLINK-36101,2025-281V,2026-01-27T13:49:22.525824,15.27638714,.0001066,43.0029,216.0194,225.8658,134.2106,0,U,66867,999,988,.11948E-2,.32823E-3,0
STARLINK-36108,2025-281W,2026-01-26T22:02:16.202112,15.27597808,.00011082,43.0000,219.6773,255.2839,104.7889,0,U,66868,999,978,.11722047E-2,.32153E-3,0
STARLINK-36092,2025-281X,2026-01-27T13:34:34.353696,15.27632214,.0000774,43.0000,215.9340,239.5325,120.5450,0,U,66869,999,988,.19778E-2,.54654E-3,0
STARLINK-36114,2025-281Y,2026-01-27T19:45:39.090240,15.27578575,.0001732,43.0005,214.4263,268.1714,91.8939,0,U,66870,999,992,.11221E-2,.30744E-3,0
STARLINK-36095,2025-281Z,2026-01-27T19:40:05.770272,15.27583926,.0002636,42.9982,214.3933,283.3111,76.7447,0,U,66871,999,991,.10158E-2,.27801E-3,0
STARLINK-36082,2025-281AA,2026-01-27T13:17:55.101408,15.27608345,.0001388,42.9898,215.8354,143.3134,216.7813,0,U,66872,999,988,.12949E-2,.35574E-3,0
STARLINK-36128,2025-281AB,2026-01-27T13:03:08.076672,15.27593672,.0001265,42.9980,215.7633,277.9676,82.1032,0,U,66873,999,983,.10316E-2,.28245E-3,0
STARLINK-36129,2025-281AC,2026-01-27T13:12:21.973248,15.27589894,.0001244,42.9980,215.8113,269.5620,90.5089,0,U,66874,999,988,.88849E-3,.24275E-3,0
STARLINK-36053,2025-281AD,2026-01-27T05:06:46.716480,15.27614621,.0001126,42.9991,217.5795,269.3173,90.7550,0,U,66875,999,978,.89334E-3,.24428E-3,0
STARLINK-35702,2025-281AE,2026-01-27T05:16:02.791200,15.27583714,.0000948,42.9900,217.6291,54.4206,305.6733,0,U,66876,999,983,.10833E-2,.2967E-3,0
STARLINK-35866,2025-283A,2026-01-26T19:26:30.892992,15.30099012,.00027133,53.1703,218.5925,287.6365,72.4339,0,U,66878,999,943,-.28036883E-2,-.82242E-3,0
STARLINK-35749,2025-283B,2026-01-27T18:40:35.554656,15.30225626,.0002011,53.1532,213.9638,95.7223,264.4007,0,U,66879,999,958,.98723E-3,.29018E-3,0
STARLINK-35844,2025-283C,2026-01-27T18:48:11.661120,15.30226377,.0002433,53.1581,213.9983,99.3449,260.7827,0,U,66880,999,958,.12821E-2,.37838E-3,0
STARLINK-35860,2025-283D,2026-01-27T12:15:15.714720,15.30244586,.00004843,53.1635,215.1404,10.1960,349.9050,0,U,66881,999,954,.11418777E-2,.3366E-3,0
STARLINK-35912,2025-283E,2026-01-27T12:00:13.851648,15.30215914,.00022451,53.1581,215.7914,53.9337,306.1872,0,U,66882,999,953,.13177905E-2,.38895E-3,0
STARLINK-35947,2025-283F,2026-01-27T00:58:49.054656,15.30206748,.00010922,53.1554,217.8964,107.8757,252.2363,0,U,66883,999,948,.11202446E-2,.32974E-3,0
STARLINK-36057,2025-283G,2026-01-27T05:31:52.812768,15.30243289,.0001656,53.1586,216.9462,99.5813,260.5375,0,U,66884,999,949,.17812E-2,.52841E-3,0
STARLINK-35954,2025-283H,2026-01-27T00:54:15.446592,15.30209002,.00015818,53.1554,217.8760,122.0913,238.0241,0,U,66885,999,946,.11108564E-2,.32695E-3,0
STARLINK-35900,2025-283J,2026-01-27T13:11:29.272704,15.30217337,.0001509,53.1566,215.3849,101.4829,258.6341,0,U,66886,999,954,.11482E-2,.3382E-3,0
STARLINK-35925,2025-283K,2026-01-27T13:06:55.689696,15.30219882,.0001534,53.1544,215.3634,95.3252,264.7924,0,U,66887,999,954,.10322E-2,.30354E-3,0
STARLINK-35919,2025-283L,2026-01-27T13:02:22.133472,15.30225130,.0001688,53.1543,215.3432,99.8063,260.3128,0,U,66888,999,954,.12698E-2,.37469E-3,0
STARLINK-35852,2025-283M,2026-01-27T12:57:48.615264,15.30213915,.0000863,53.1594,215.3213,91.6651,268.4448,0,U,66889,999,954,.21075E-2,.62614E-3,0
STARLINK-35885,2025-283N,2026-01-27T19:09:28.099296,15.30220022,.0000228,53.1562,214.0869,29.2549,330.8465,0,U,66890,999,958,.11579E-2,.34113E-3,0
STARLINK-35855,2025-283P,2026-01-26T13:17:53.802816,15.30217708,.0002273,53.1540,219.8340,102.7679,257.3576,0,U,66891,999,939,.11706E-2,.34493E-3,0
STARLINK-35883,2025-283Q,2026-01-26T13:13:20.312256,15.30239730,.0001786,53.1608,219.8102,311.1216,48.9631,0,U,66892,999,939,.13949E-2,.41235E-3,0
STARLINK-36033,2025-283R,2026-01-27T12:10:52.091904,15.30222038,.00021093,53.1601,215.8291,82.0408,278.0833,0,U,66893,999,953,.13771029E-2,.40679E-3,0
STARLINK-35718,2025-283S,2026-01-26T22:28:30.588960,15.30217027,.00008384,53.1617,217.9530,340.6799,19.4170,0,U,66894,999,945,.2145991E-2,.63779E-3,0
STARLINK-35971,2025-283T,2026-01-26T21:49:11.145792,15.30220315,.00007561,53.1598,218.4920,165.9467,194.1555,0,U,66895,999,944,.13306436E-2,.39284E-3,0
STARLINK-35791,2025-283U,2026-01-27T12:19:49.450656,15.30227372,.00023679,53.1546,215.1536,92.0931,268.0341,0,U,66896,999,954,.17207454E-2,.51E-3,0
STARLINK-36079,2025-283V,2026-01-26T21:40:05.007936,15.30238357,.00021537,53.1593,218.4537,85.8266,274.2981,0,U,66897,999,943,.18120092E-2,.53762E-3,0
STARLINK-36065,2025-283W,2026-01-26T21:37:02.786880,15.30206679,.00028984,53.1581,218.4399,84.7920,275.3411,0,U,66898,999,944,.11478809E-2,.33802E-3,0
STARLINK-36064,2025-283X,2026-01-27T19:30:44.516736,15.30232426,.0001781,53.1593,214.1792,86.6127,273.5078,0,U,66899,999,958,.14792E-2,.43754E-3,0
STARLINK-36074,2025-283Y,2026-01-27T05:19:41.881728,15.30222597,.0000751,53.1534,216.8889,65.0020,295.1059,0,U,66900,999,949,.12502E-2,.36877E-3,0
STARLINK-36043,2025-283Z,2026-01-27T13:00:50.876928,15.30228619,.000096,53.1535,215.3315,80.0834,280.0274,0,U,66901,999,954,.1526E-2,.45152E-3,0
STARLINK-35983,2025-283AA,2026-01-27T12:56:17.357856,15.30237230,.0000521,53.1570,215.3140,44.7384,315.3659,0,U,66902,999,954,.16763E-2,.49679E-3,0
STARLINK-36077,2025-283AB,2026-01-26T21:11:10.705056,15.30273835,.00020227,53.1645,218.3233,78.0273,282.0955,0,U,66903,999,944,.1934418E-2,.5751E-3,0
STARLINK-36059,2025-283AC,2026-01-27T12:47:10.145184,15.30230080,.0002929,53.1567,215.2691,113.3096,246.8213,0,U,66904,999,954,.113E-2,.33293E-3,0
STARLINK-36075,2025-283AD,2026-01-26T20:28:48.912960,15.30212642,.00012322,53.1631,218.8533,84.7330,275.3811,0,U,66905,999,943,.14030761E-2,.41444E-3,0
STARLINK-35945,2025-286A,2026-01-27T19:47:50.779392,15.39604352,.0001732,53.1555,188.7213,84.4445,275.6757,0,U,66925,999,915,.17535E-2,.70354E-3,0
STARLINK-35942,2025-286B,2026-01-26T20:05:45.854592,15.39646492,.00009855,53.1556,193.9386,89.9423,270.1695,0,U,66926,999,899,.14003312E-2,.56074E-3,0
STARLINK-35943,2025-286C,2026-01-26T19:18:57.705120,15.39670870,.00018416,53.1539,193.7309,70.2011,289.9192,0,U,66927,999,899,.15052824E-2,.60391E-3,0
STARLINK-35944,2025-286D,2026-01-27T17:27:41.753376,15.39681035,.0001138,53.1586,189.5382,9.8343,350.2683,0,U,66928,999,913,.12836E-2,.51394E-3,0
STARLINK-36169,2025-286E,2026-01-27T11:27:18.958464,15.39634184,.00016405,53.1600,190.8214,33.8285,326.2824,0,U,66929,999,909,.21487791E-2,.86572E-3,0
STARLINK-36206,2025-286F,2026-01-27T20:01:12.901440,15.39641531,.0000792,53.1580,188.7819,83.4912,276.6183,0,U,66930,999,914,.10211E-2,.40689E-3,0
STARLINK-36130,2025-286G,2026-01-26T20:12:27.933408,15.39627649,.00010242,53.1580,193.9675,83.9217,276.1904,0,U,66931,999,899,.1194813E-2,.47703E-3,0
STARLINK-36177,2025-286H,2026-01-27T19:07:51.607776,15.39675334,.0001643,53.1581,189.2614,283.4357,76.6465,0,U,66932,999,914,.18867E-2,.7596E-3,0
STARLINK-36157,2025-286J,2026-01-27T18:47:48.256224,15.39649520,.0001907,53.1589,189.1729,82.0288,278.0933,0,U,66933,999,914,.13738E-2,.55004E-3,0
STARLINK-36153,2025-286K,2026-01-27T17:47:45.410784,15.39660448,.0001853,53.1626,189.6250,87.2873,272.8344,0,U,66934,999,913,.17235E-2,.69259E-3,0
STARLINK-36127,2025-286L,2026-01-27T19:41:17.732832,15.39674553,.0000517,53.1574,189.4079,58.8592,301.2464,0,U,66935,999,914,.17469E-2,.70246E-3,0
STARLINK-36160,2025-286M,2026-01-27T18:54:29.703456,15.39682805,.0003129,53.1569,189.2015,89.5650,270.5713,0,U,66936,999,913,.17973E-2,.72333E-3,0
STARLINK-36165,2025-286N,2026-01-26T22:19:13.893024,15.39675249,.00027262,53.1553,193.0889,87.3138,272.8179,0,U,66937,999,901,.14434423E-2,.57886E-3,0
STARLINK-36155,2025-286P,2026-01-27T08:00:01.999872,15.39552184,.00011077,53.1580,191.0869,90.9858,37.4953,0,U,66938,999,594,.22852121E-2,.9191E-3,0
STARLINK-36154,2025-286Q,2026-01-27T04:00:19.254528,15.39643649,.00011275,53.1565,192.4385,85.4989,274.6145,0,U,66939,999,904,.15475698E-2,.62056E-3,0
STARLINK-36121,2025-286R,2026-01-27T03:53:38.364576,15.39634217,.00020414,53.1565,192.4089,76.2709,283.8523,0,U,66940,999,904,.13881306E-2,.55557E-3,0
STARLINK-36088,2025-286S,2026-01-26T20:19:28.927776,15.39644328,.0000606,53.1558,193.2779,101.3817,258.7256,0,U,66941,999,900,.14355505E-2,.57502E-3,0
STARLINK-36100,2025-286T,2026-01-27T08:00:01.999872,15.39517100,.00013467,53.1575,191.5496,93.3919,161.5190,0,U,66942,999,594,.24699199E-2,.99354E-3,0
STARLINK-36109,2025-286U,2026-01-27T17:34:51.838752,15.39716548,.0000797,53.1592,189.5667,102.2118,257.8976,0,U,66943,999,906,.16728E-2,.67319E-3,0
STARLINK-36112,2025-286V,2026-01-27T17:21:29.447136,15.39665760,.0001385,53.1560,189.5069,85.6309,274.4854,0,U,66944,999,913,.14249E-2,.57111E-3,0
STARLINK-36110,2025-286W,2026-01-26T18:06:01.485504,15.39669058,.00010667,53.1589,194.1237,86.6211,273.4916,0,U,66945,999,898,.16054212E-2,.64465E-3,0
STARLINK-36115,2025-286X,2026-01-27T00:06:33.406848,15.39648893,.00015089,53.1536,192.8410,133.8580,226.2550,0,U,66946,999,902,.13986787E-2,.56012E-3,0
STARLINK-36089,2025-286Y,2026-01-27T18:28:13.420992,15.39675044,.0000841,53.1592,189.0839,1.6708,358.4299,0,U,66947,999,914,.72488E-3,.28757E-3,0
STARLINK-36116,2025-286Z,2026-01-27T18:41:35.851488,15.39664738,.0001304,53.1574,189.1416,85.8562,274.2592,0,U,66948,999,914,.15297E-2,.61371E-3,0
STARLINK-36096,2025-286AA,2026-01-27T17:41:32.523936,15.39810707,.0001313,53.1567,189.5950,336.5662,23.5283,0,U,66949,999,913,.32364E-2,.132146E-2,0
STARLINK-36111,2025-286AB,2026-01-27T19:55:00.984864,15.39645027,.0001856,53.1584,188.7485,90.3133,269.8085,0,U,66950,999,915,.70838E-3,.28063E-3,0
STARLINK-35999,2025-286AC,2026-01-27T19:48:19.361376,15.39637311,.0000968,53.1580,188.7178,87.4311,272.6804,0,U,66951,999,915,.16743E-2,.67201E-3,0
STARLINK-36122,2025-286AD,2026-01-27T20:08:23.211456,15.39675174,.0000671,53.1602,188.8070,6.0264,354.0749,0,U,66952,999,915,.14016E-2,.56178E-3,0
STARLINK-35887,2025-288A,2026-01-27T15:57:45.186912,15.40743624,.0000643,42.9961,257.7093,308.4991,51.5807,0,U,66959,999,898,.12142E-2,.50829E-3,0
STARLINK-35879,2025-288B,2026-01-27T15:12:36.056160,15.40730340,.0001568,42.9993,257.4654,262.5146,97.5532,0,U,66960,999,898,.17184E-2,.72236E-3,0
STARLINK-35761,2025-288C,2026-01-27T15:35:10.064256,15.40762460,.0001099,42.9974,257.5856,243.4459,116.6285,0,U,66961,999,898,.19808E-2,.83524E-3,0
STARLINK-35874,2025-288D,2026-01-27T16:23:21.515424,15.40756144,.0000296,42.9969,256.9672,235.3325,124.7503,0,U,66962,999,899,.13227E-2,.55456E-3,0
STARLINK-36133,2025-288E,2026-01-27T16:10:27.031008,15.40758468,.0001191,42.9968,256.8968,223.5753,136.5010,0,U,66963,999,899,.13463E-2,.56462E-3,0
STARLINK-36104,2025-288F,2026-01-26T08:18:26.057952,15.40744143,.00007878,43.0035,265.0014,311.3174,48.7614,0,U,66964,999,878,.14578587E-2,.61174E-3,0
STARLINK-36067,2025-288G,2026-01-27T15:44:51.798048,15.40730131,.000137,42.9988,257.6384,270.1205,89.9495,0,U,66965,999,898,.19265E-2,.8111E-3,0
STARLINK-36139,2025-288H,2026-01-25T22:32:29.989536,15.40708330,.00011628,43.0000,267.1049,264.7463,95.3261,0,U,66966,999,872,.17220083E-3,.6898E-4,0
STARLINK-36136,2025-288J,2026-01-26T15:45:50.067072,15.40727975,.0003525,43.0056,263.0305,248.6502,111.3978,0,U,66967,999,883,.1415E-2,.5933E-3,0
STARLINK-36152,2025-288K,2026-01-27T16:16:54.292224,15.40746864,.0001231,42.9982,256.9339,273.6310,86.4405,0,U,66968,999,899,.12256E-2,.51319E-3,0
STARLINK-36149,2025-288L,2026-01-27T15:51:18.534816,15.40771581,.0000378,42.9965,257.6718,292.0458,68.0358,0,U,66969,999,898,.14344E-2,.60233E-3,0
STARLINK-35703,2025-288M,2026-01-27T16:29:48.185664,15.40755009,.0001616,42.9988,256.9986,224.0369,136.0359,0,U,66970,999,899,.12391E-2,.51906E-3,0
STARLINK-35678,2025-288N,2026-01-27T16:04:00.321888,15.40742455,.0000689,42.9954,256.8659,282.5095,77.5684,0,U,66971,999,899,.121E-2,.50648E-3,0
STARLINK-34846,2025-288P,2026-01-26T15:42:36.617472,15.40738829,.0003613,43.0027,263.0154,277.4881,82.5565,0,U,66972,999,883,.12394E-2,.51897E-3,0
STARLINK-35778,2025-288Q,2026-01-27T17:11:44.628000,15.40759684,.0001779,43.0000,257.2273,254.5250,105.5410,0,U,66973,999,899,.14381E-2,.60365E-3,0
STARLINK-35780,2025-288R,2026-01-27T15:31:56.658720,15.40748757,.0000561,42.9966,257.5679,140.2497,219.8400,0,U,66974,999,898,.12773E-2,.53514E-3,0
STARLINK-35777,2025-288S,2026-01-27T15:28:43.029408,15.40752485,.0000625,42.9954,257.5506,321.5653,38.5159,0,U,66975,999,898,.12296E-2,.51495E-3,0
